Territorial emissions in MtCO₂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Afghanistan,Albania,Algeria,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,"Bonaire, Saint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Croatia,Cuba,Curaçao,Cyprus,Czech Republic,Côte d'Ivoire,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Faeroe Islands,Falkland Islands (Malvinas),Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macao,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mexico,Micronesia (Federated States of),Moldova,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,North Korea,North Macedonia,Norway,Occupied Palestinian Territory,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Republic of South Sudan,Romania,Russian Federation,Rwanda,Réunion,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Korea,Spain,Sri Lanka,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States of America,Uruguay,Uzbekistan,Vanuatu,Venezuela,Vietnam,Wallis and Futuna Islands,Western Sahara,Yemen,Zambia,Zimbabwe
1994,1.4538,1.9238,88.6084,0.4067,11.3532,0.05496,0.26747,118.4694,2.6847,0.65952,293.7012,61.0834,41.9449,1.7697,14.3519,17.5527,0.93269,67.8794,124.8,0.37373,0.91153,0.53128,0.21241,9.6383,0.062909,3.205,3.0301,254.002,0.084272,5.553,56.4599,0.65952,0.2345,1.4253,4.8798,478.6306,0.17587,,0.20885,0.4121,37.9749,3103.7387,67.0374,0.07328,3.3839,0.047632,5.1998,16.0515,21.3823,4.6936,5.9899,132.6681,4.133,2.751,64.6608,0.30045,0.069616,11.7964,14.3068,88.3727,4.5127,1.1529,0.70719,20.0408,2.1972,0.57525,,0.72308,61.74,380.7931,,0.47998,4.5417,0.20885,6.0678,943.2277,4.5397,,86.4303,0.49591,0.1429,,6.7512,1.1248,0.1832,1.4583,0.1832,3.231,31.0793,61.8804,2.3497,714.0637,219.3717,264.8219,76.4367,34.839,47.4746,424.506,8.1886,1226.8932,13.2496,174.9334,6.5533,0.029312,,57.1966,6.1445,0.63426,10.3702,11.1108,1.6744,0.41526,51.3599,0.20111,15.802,11.5252,1.1798,1.1522,0.90175,87.4974,0.19786,0.54839,2.6583,0.084272,,0.9563,1.6232,351.5339,0.15389,12.427,7.8648,1.2567,0.032976,28.1238,1.098,6.174,1.5572,0.10992,1.6194,171.7306,1.9712,27.8954,2.518,0.57702,80.4622,0.007328,81.5803,7.9032,37.853,0.9673,17.3844,84.0183,0.19786,4.1773,2.1859,3.4043,24.1766,53.7405,360.2184,50.2425,32.3434,0.3331,120.9615,1647.6646,0.46212,,0.010992,0.12091,0.26014,0.069616,0.12091,0.095264,0.047632,291.2888,3.837,37.0401,0.20152,0.2748,60.0859,43.8051,14.6361,0.1832,0.61842,338.6976,355.6948,252.047,5.4352,3.8378,2.0423,1.0772,60.0257,42.6696,45.6501,161.564,2.3551,2.0631,136.87,,1.0067,0.0916,15.3494,16.135,167.5656,34.2161,0.069616,0.003664,0.70818,419.4921,75.0105,574.0169,5364.2793,4.0304,109.785,0.065952,118.956,27.3622,0.01832,,9.9101,2.3933,17.3826
1995,1.4173,2.0891,96.7769,0.42502,12.6167,0.058624,0.27114,125.2766,3.3627,0.70715,305.0558,64.0608,33.3093,1.8393,14.7439,21.0564,1.0191,60.9056,125.9392,0.37739,0.95627,0.53128,0.24897,9.0165,0.062254,3.402,3.0448,268.678,0.087936,5.8253,57.9979,0.66075,0.23816,1.4986,5.3747,491.4137,0.19786,,0.20885,0.42741,41.5625,3361.6372,59.4207,0.076944,3.2247,0.047632,4.8008,16.8113,22.8351,4.6447,5.8601,131.6223,6.2253,3.0962,61.6409,0.31144,0.080608,15.107,23.4984,98.9945,4.9984,1.2271,0.78981,18.055,2.506,0.57158,,0.7367,58.122,385.8099,,0.47266,5.2204,0.21618,2.2903,939.9336,4.624,,86.9632,0.53433,0.15022,,7.0786,1.1652,0.1832,1.5682,0.8757,3.8362,31.2671,61.4641,2.4693,760.4616,222.4105,270.8753,79.6951,35.8534,49.8655,448.5949,9.1734,1239.1948,13.2081,168.2859,7.5488,0.029312,,56.1277,4.5069,0.6709,9.1339,12.2547,1.7074,0.41607,54.5957,0.2042,15.0924,9.1356,1.1248,1.1924,0.9065,109.5952,0.24915,0.5952,2.4521,0.087936,,1.0149,1.8283,330.9053,0.17954,11.4054,7.8371,1.3273,0.032976,28.7503,1.131,6.8926,1.6195,0.10626,2.3089,173.261,2.0631,28.0006,2.7551,0.55814,84.3434,0.007328,76.0822,7.9252,38.458,0.94531,18.7348,83.6144,0.19786,3.653,2.0592,3.9371,25.1431,59.5246,362.6145,54.5026,33.1371,0.34431,125.7659,1619.7271,0.45476,,0.010992,0.12824,0.2748,0.069616,0.12824,0.11358,0.047632,274.6924,3.4301,39.1408,0.19786,0.2235,40.5458,44.1958,15.3542,0.19053,0.58543,361.6936,383.6655,265.7792,5.8143,3.9624,2.0606,1.0626,59.5118,43.4139,46.0825,170.064,2.4453,2.4339,153.65,,1.1747,0.095264,14.7325,16.2717,181.3553,34.5692,0.069616,0.003664,0.92548,390.0721,72.4635,566.159,5425.2597,4.5572,104.8029,0.065952,124.7308,30.0888,0.01832,,11.0625,2.1423,15.0174
1996,1.3701,2.0175,100.0394,0.45434,15.249,0.062288,0.28946,131.1495,2.5003,0.72547,311.9408,67.4052,31.2423,1.8137,15.9421,21.5075,1.0424,61.7348,129.4812,0.30778,1.1838,0.52762,0.29827,10.0161,0.058235,4.2395,2.7553,289.311,0.098928,5.8787,58.5407,0.72302,0.24182,1.5169,5.9747,507.7287,0.21618,,0.21251,0.44322,48.2263,3508.8181,59.9127,0.080608,4.0374,0.051296,4.6864,17.3359,23.333,4.3448,6.21,135.0188,7.526,3.4726,74.8865,0.30778,0.07328,16.4844,25.2999,97.9509,4.4145,1.3555,0.86184,19.0339,2.7942,0.6009,,0.79245,64.04,402.1565,,0.46899,5.8856,0.21984,4.0538,959.6901,4.8585,,89.115,0.5969,0.15389,,6.5711,1.2348,0.20518,1.6525,1.0186,3.8755,28.9085,63.083,2.5234,823.6206,253.065,276.6203,74.7099,37.4695,51.9358,442.8421,9.6876,1251.6948,13.8254,154.505,9.2925,0.029312,,51.6269,5.6519,0.74989,9.2117,12.7528,1.7367,0.42746,53.9519,0.20596,15.775,9.1861,1.3007,1.2453,0.91953,110.1085,0.28946,0.64608,2.5339,0.087936,,1.0626,1.9492,341.5439,0.1832,11.6871,7.9354,1.553,0.03664,29.5245,1.0918,7.188,1.7184,0.10259,2.3528,182.3226,2.1839,29.3007,2.8472,0.63878,97.8897,0.007328,66.2915,9.4166,41.524,1.0369,18.1082,93.539,0.19786,4.4468,2.1901,3.7188,24.7171,60.8144,377.2853,51.7993,34.4237,0.35523,129.1889,1586.8221,0.46404,,0.010992,0.1319,0.29312,0.069616,0.1319,0.12458,0.047632,269.5937,3.6641,45.8247,0.2345,0.23083,48.0129,44.0771,15.9994,0.19786,0.57525,363.7323,420.9961,253.2372,6.9706,4.0959,2.0825,0.78776,63.3811,44.108,47.1277,178.059,2.8238,2.5267,173.5658,,1.2652,0.076944,18.4583,16.6192,199.6467,31.6542,0.069616,0.003664,1.0181,351.7697,75.4122,586.7607,5612.9828,5.4052,108.1842,0.07328,118.2533,35.4815,0.021984,,11.3026,1.838,14.8942
1997,1.3042,1.543,88.3694,0.46533,15.8842,0.062288,0.31144,136.5531,3.2528,0.75845,320.333,67.3018,29.8429,1.6085,17.2208,23.1441,1.152,61.5884,123.9927,0.38838,1.224,0.52395,0.39011,11.7212,0.060943,8.3658,2.7993,306.949,0.10259,6.0872,55.8913,0.76004,0.24915,1.4656,5.3788,522.0219,0.22717,,0.21618,0.4531,55.942,3515.5942,65.2562,0.084272,4.8306,0.051296,4.9162,18.5668,24.809,4.5469,6.2962,130.9417,7.2112,3.0894,65.4249,0.33342,0.080608,17.2657,19.4289,111.7049,5.4157,1.9748,0.76816,18.6732,2.9802,0.5899,,0.76428,62.703,394.8451,,0.49098,5.5269,0.2235,4.4263,931.5081,5.5143,,93.8016,0.61786,0.16854,,7.5019,1.2897,0.20152,1.8064,1.3484,4.0103,30.497,61.6759,2.6188,858.0112,279.9415,269.2629,76.1739,38.8049,54.8657,448.5698,10.0682,1244.3952,14.0741,146.4254,8.2101,0.029312,,56.6209,5.5607,0.79241,8.6799,15.0987,1.7697,0.44619,51.779,0.21838,15.198,8.5468,1.3667,1.5352,0.91486,118.4713,0.32976,0.72667,2.5562,0.087936,,1.0772,1.9969,362.4625,0.19419,7.3013,7.6151,1.6698,0.032976,29.9776,1.1702,7.4196,1.8173,0.10259,2.6411,175.2471,1.8175,31.2745,3.1145,0.64428,95.7815,0.007328,63.6787,8.4455,41.625,0.8647,18.0535,93.7882,0.19786,4.6301,2.6148,4.128,27.7472,69.6154,367.2355,54.6691,42.1824,0.43489,118.1735,1482.2445,0.48253,,0.010992,0.1429,0.29678,0.047632,0.1319,0.12458,0.047632,227.2413,3.1824,49.2646,0.2748,0.20518,56.737,44.1487,16.507,0.20518,0.53494,385.2227,444.9676,265.5672,7.5203,5.0226,2.1045,1.1432,58.3831,43.0458,49.2567,190.782,2.1501,2.8244,181.2027,,0.87899,0.098928,18.9112,17.2153,212.1082,31.1961,0.084272,0.003664,1.0619,340.5144,72.9195,562.7081,5688.1425,5.5137,109.0278,0.076944,129.667,45.5021,0.021984,,12.1714,2.3541,13.901
1998,1.2785,1.7547,106.5366,0.49098,16.5133,0.065952,0.32243,139.3201,3.4191,0.80608,334.1358,66.9367,31.7849,1.9896,18.276,23.2161,1.2244,60.0734,130.2253,0.37006,1.1139,0.52029,0.3822,11.2523,0.0033639,10.5506,3.3416,317.359,0.10259,5.5953,53.2116,0.85161,0.24915,1.876,5.3732,529.6357,0.24182,,0.21984,0.46384,57.2585,3364.5876,65.7988,0.0916,3.8693,0.047632,5.2341,19.0387,24.294,0.25098,6.5902,125.7159,6.7555,2.7333,61.2264,0.38472,0.076944,17.7882,23.0905,125.0257,5.7312,2.3023,0.58617,16.9331,3.1474,0.62288,,0.7433,59.358,413.2586,,0.48731,6.4529,0.24182,4.9392,923.4986,5.5839,,98.6218,0.5972,0.17587,,8.6394,1.363,0.17221,1.8283,1.2348,4.8106,38.925,61.2554,2.6387,875.7723,244.523,305.6416,80.8372,40.7084,56.0098,460.8231,9.694,1204.5942,14.2531,144.2827,9.9596,0.029312,,52.8118,5.901,0.82007,8.306,16.2865,1.8027,0.47305,51.6526,0.22924,16.0323,7.6547,1.4436,1.6191,0.90175,109.7817,0.30045,0.93432,2.5249,0.0916,,1.0699,2.1691,381.1018,0.20152,6.4438,7.6215,1.7576,0.029312,30.8812,1.1119,8.0462,1.8651,0.098928,2.2233,176.1787,1.81,29.853,3.3927,0.69617,86.4926,0.007328,58.7493,9.6473,41.818,1.4619,18.4453,96.7407,0.19786,5.9007,3.5325,4.3839,28.0622,67.8093,339.0761,59.2106,36.8877,0.37706,104.8751,1465.2535,0.48152,,0.010992,0.15022,0.3261,0.05496,0.16122,0.1429,0.047632,219.0135,3.3336,51.8821,0.28946,0.21984,47.4122,43.8793,16.039,0.21618,0.50563,377.2625,378.0378,274.3178,7.7359,4.3723,2.1045,1.1615,58.8018,44.6231,53.1584,200.546,2.4967,2.4809,159.704,0.060535,1.29,0.087936,19.9052,17.7909,212.135,33.4455,0.087936,0.010992,1.2088,328.8076,80.1063,568.5437,5733.2806,5.6388,120.9748,0.076944,134.907,47.8664,0.021984,,12.8429,2.2785,14.1275
1999,1.0916,2.9862,91.4491,0.51296,17.2613,0.065952,0.34442,148.3039,3.0402,0.80974,343.9595,65.6678,28.8216,2.0335,18.254,25.0933,1.2944,57.9655,124.6828,0.34808,1.4619,0.51296,0.38587,10.9395,0.025207,10.3333,3.1584,327.256,0.11358,5.9781,46.471,1.0438,0.25282,1.8943,5.2194,543.8656,0.28946,,0.23083,0.47725,61.408,3557.2746,55.4758,0.095264,3.9156,0.051296,5.4378,20.0814,24.4671,1.8807,6.8564,116.672,6.0919,2.1994,58.6415,0.38472,0.080608,17.8213,21.9762,128.2211,5.5879,2.5113,0.61545,15.9295,3.0943,0.63021,,0.75647,58.874,412.0208,,0.53861,6.014,0.2748,4.311,895.4421,5.6132,,97.9348,0.59489,0.19419,,8.8058,1.4326,0.19419,1.832,1.2714,4.7046,42.549,61.5751,2.8414,960.7629,292.0009,374.4523,82.0428,42.4403,54.756,465.5063,9.9582,1241.1954,14.2667,119.2653,10.0706,0.029312,,54.978,4.6424,0.84584,7.7179,16.4297,1.8247,0.37614,50.2599,0.22657,13.4849,8.1174,1.4253,1.7627,0.89326,103.9865,0.42136,0.97096,2.5729,0.087936,,1.0955,2.4256,386.04,0.19053,4.6845,7.4876,1.2119,0.03664,31.9857,1.1683,8.9336,1.7404,0.0916,3.1911,170.8355,2.0555,31.4607,3.5972,0.68156,84.9922,0.007328,64.1399,8.7827,42.591,1.3667,21.9852,99.3893,0.19786,5.6222,2.5522,4.3759,29.5624,67.7335,329.2658,66.878,36.2481,0.40892,89.0342,1494.1788,0.50262,,0.010992,0.16122,0.33709,0.05496,0.16488,0.13557,0.047632,237.8218,3.6036,35.7907,0.30411,0.17587,49.2002,43.0917,15.4125,0.21618,0.48731,374.891,410.5188,297.7735,8.5166,4.7533,2.1228,1.2384,55.9816,44.4455,55.1507,208.023,2.5172,2.4588,167.2347,0.15297,1.8504,0.10992,22.5944,18.6398,207.9279,39.7969,0.098928,0.010992,1.2547,298.5789,77.3162,561.6496,5803.9178,6.6822,123.5866,0.084272,143.0497,48.5483,0.025648,,14.6877,1.7776,15.7241
2000,1.0471,3.0249,85.3986,0.52395,15.9951,0.076944,0.35541,143.4687,3.4914,2.3779,350.008,66.1771,29.7653,2.0262,19.1994,26.5393,1.3055,54.906,126.723,0.39571,1.4729,0.51662,0.39687,8.4339,0.066885,13.7022,3.7776,340.183,0.11725,5.3287,45.5919,0.93445,0.27114,2.0005,5.5886,566.2614,0.29678,,0.2345,0.48751,58.5026,3649.2266,56.5914,0.10259,4.2843,0.051296,5.3939,19.6523,25.2844,4.9902,7.1022,127.2361,6.6336,1.7047,54.296,0.3664,0.10259,18.9916,20.9273,143.836,5.671,2.6993,0.60443,15.4709,3.4629,0.68883,,0.81485,57.017,406.1392,,0.61189,6.1282,0.2748,4.5004,898.9758,5.3128,,102.9732,0.66777,0.19053,,9.7648,1.4912,0.14656,1.7477,1.6341,5.0315,40.2828,58.2444,2.9332,986.4446,281.3304,367.2133,83.2655,45.2495,59.5194,469.5969,10.314,1263.9932,15.2002,143.3802,10.4088,0.03664,,54.8896,4.5753,0.9604,7.0816,15.4663,1.8503,0.39877,53.2385,0.21686,11.8784,8.7024,1.5279,1.9479,0.85765,122.8781,0.45067,1.0662,2.4682,0.098928,,1.1139,2.6894,391.4389,0.17954,3.573,7.4319,1.5208,0.025648,33.199,1.3219,10.2194,1.7221,0.084272,3.0374,171.9361,2.2205,32.241,3.7213,0.68697,97.6397,0.007328,69.1649,8.4676,42.11,1.6598,23.8902,103.9395,0.20885,5.7284,2.9379,3.6061,28.6775,71.9025,317.4523,65.6566,40.3145,0.44462,93.3432,1479.1425,0.51513,,0.010992,0.17221,0.34808,0.05496,0.14656,0.1429,0.047632,309.7602,3.9021,44.9502,0.3151,0.27114,37.3687,41.1918,15.0538,0.2235,0.47632,378.3069,439.9807,310.0716,10.1341,5.2915,2.1923,1.2091,54.93,43.6207,54.1711,226.934,2.2339,2.5718,167.3522,0.21986,1.3314,0.095264,24.3663,19.5515,229.9367,39.3615,0.10992,0.007328,1.3609,285.6742,111.8131,569.0337,6010.1359,5.268,123.4773,0.084272,142.8349,53.9355,0.025648,,15.7253,1.7841,13.8145
2001,1.0691,3.2207,86.8393,0.52395,15.9085,0.084272,0.37006,135.1368,3.5327,2.4072,357.7837,70.1656,28.4155,1.9456,19.6793,31.0642,1.3038,54.003,126.067,0.44701,1.6891,0.52762,0.46471,8.7428,0.068108,13.2628,3.8472,346.166,0.12458,5.1896,49.1173,1.0607,0.20518,2.235,5.5624,558.3605,0.34808,,0.24549,0.50559,52.9184,3728.5098,56.8482,0.10626,4.1778,0.051296,5.6666,20.776,24.6809,5.0814,6.976,127.1445,7.6497,1.6475,55.8861,0.3664,0.10992,19.1446,23.4078,127.6565,5.8574,3.0947,0.63734,15.8699,4.2646,0.76211,,1.0039,62.521,410.4454,,0.72547,6.48,0.30045,3.725,915.2548,5.9687,,105.3619,0.61837,0.19419,,10.2333,1.5609,0.15022,1.7441,1.4713,5.6649,37.8017,59.8278,2.8654,1000.5267,317.0272,389.9091,96.3323,47.6077,63.0236,469.6777,10.5764,1249.3935,15.6095,138.7685,9.2779,0.03664,,59.0509,3.8567,1.0627,7.4965,16.4066,1.876,0.41742,53.1136,0.21467,12.6291,9.2056,1.5609,1.743,0.77325,130.89,0.46166,1.1615,2.7366,0.10259,,1.1725,2.8616,407.4847,0.16488,3.7866,7.804,1.6673,0.025648,36.8057,1.554,8.8557,2.2277,0.080608,3.2361,177.2468,1.8766,34.3787,3.9217,0.64604,100.9543,0.007328,71.6645,8.288,43.498,1.3484,22.4045,105.4007,0.21618,6.9531,3.336,3.6955,25.4158,70.143,313.5007,65.1871,45.8173,0.5116,98.9914,1515.6471,0.52238,,0.010992,0.17587,0.35907,0.05496,0.17954,0.15389,0.051296,324.516,4.2581,49.3079,0.34442,0.37006,38.5252,43.2793,16.3028,0.2345,0.4983,371.624,455.6306,311.8089,10.3264,6.0175,2.3628,1.0955,55.8376,45.0865,50.951,231.431,2.2876,3.0408,172.2668,0.11884,1.1589,0.087936,26.7564,20.4296,213.5812,34.0342,0.11358,0.010992,1.4171,303.8913,101.418,577.9706,5907.7399,5.0304,126.2212,0.080608,130.5339,60.9838,0.025648,,17.0773,1.8856,12.5087
2002,1.341,3.7483,90.6924,0.53128,16.08,0.084272,0.4067,124.931,3.0768,2.4366,362.5365,71.9694,28.5703,2.0372,20.1117,32.0069,1.3168,53.8441,126.8636,0.43235,2.1101,0.55693,0.49712,10.4034,0.065661,14.1726,3.9754,347.765,0.1429,4.6699,46.2355,1.0709,0.21251,2.1508,5.3506,563.7285,0.38106,,0.24182,0.52755,54.8356,4103.0464,55.9012,0.10626,2.7203,0.043968,6.2454,21.916,25.1536,4.8989,7.1671,123.9679,7.4502,1.7341,55.5444,0.39938,0.10259,20.9491,24.8271,129.155,6.0699,2.7615,0.50903,15.358,4.4317,0.72547,,0.83539,65.049,405.9465,,0.72547,6.2503,0.29678,3.3483,898.8343,6.4833,,105.0005,0.58014,0.20518,,10.7217,1.6232,0.15389,1.7148,1.7852,5.9453,39.4851,58.842,2.9924,1032.1398,308.4859,397.0314,96.5399,46.0814,59.3014,477.1055,10.2026,1278.9946,16.4204,157.5248,7.8907,0.03664,,59.9859,4.9172,1.1658,7.5204,16.2437,1.9053,0.43203,52.525,0.22002,12.7015,9.9787,1.3887,1.2358,0.85624,132.0352,0.59357,1.2091,2.7472,0.10992,,1.2494,2.8836,410.301,0.15022,4.0517,8.1966,1.7662,0.047632,37.3063,1.5371,9.3281,1.9712,0.076944,2.5964,176.5254,2.3922,34.5418,3.9898,0.68466,90.4792,0.007328,68.6416,7.8337,42.553,1.1542,26.842,112.9002,0.21251,5.8211,3.6624,3.8573,25.4394,70.0693,306.1229,69.5823,45.0667,0.65203,99.2985,1506.7879,0.51887,,0.010992,0.19786,0.35907,0.058624,0.18686,0.16122,0.058624,347.0966,4.4369,52.2299,0.34808,0.50197,40.2084,42.0953,16.5647,0.24549,0.55693,356.5231,476.0649,331.9501,10.948,7.6335,1.5601,1.0809,56.6854,43.4668,40.3496,238.567,1.8772,3.4856,184.6655,0.26188,1.3225,0.10259,28.7018,20.6802,221.2256,30.1308,0.15022,0.010992,1.4462,295.9009,84.6491,560.2732,5946.3081,4.5578,132.5752,0.080608,164.1529,69.5278,0.025648,,16.5814,1.9609,11.8958
2003,1.5596,4.3035,94.5806,0.53494,17.4844,0.087936,0.42869,134.4812,3.4556,2.5611,369.6297,77.3961,30.4876,2.0702,20.9764,33.4957,1.3588,55.088,128.2486,0.43235,2.394,0.56059,0.49347,10.968,0.065705,14.3581,3.8252,344.645,0.14656,5.5979,50.5869,1.1881,0.17221,2.2534,5.7046,580.7924,0.41403,,0.2235,0.88241,55.1002,4841.1187,57.3781,0.13557,3.2581,0.051296,6.5825,23.2274,25.569,4.9022,7.5573,127.5719,5.3005,2.0961,60.6377,0.42136,0.11725,21.345,27.0716,149.9194,6.4349,3.1334,0.78009,17.2507,4.8702,0.7328,,0.98928,72.658,411.9649,,0.78043,6.7461,0.29678,3.7315,894.5011,6.6846,,109.0667,0.6493,0.21618,,10.448,1.7001,0.19419,1.8576,1.7002,6.6868,43.2023,61.6112,2.9859,1067.737,339.3575,410.9667,101.2669,45.684,62.4147,495.0923,10.6671,1287.4949,16.9822,175.8547,6.6974,0.040304,,62.3364,5.3755,1.221,7.726,18.529,1.9309,0.46432,55.4773,0.22935,12.6949,10.451,1.4216,1.6921,0.9185,153.3843,0.50563,1.2458,2.9608,0.10626,,1.2897,3.0594,435.9687,0.16122,4.4043,7.931,1.8892,0.03664,36.5701,1.8555,9.9971,2.0921,0.065952,2.8104,179.9643,2.7256,36.2432,4.3352,0.7437,100.7639,0.003664,70.1392,8.5298,43.9,1.2787,34.3563,117.4617,0.21251,6.09,4.0571,4.0315,24.6756,70.1075,318.9511,64.4818,46.515,0.72845,103.8362,1537.0183,0.5091,,0.010992,0.19786,0.37739,0.062288,0.19786,0.15755,0.065952,351.405,4.9275,55.8235,0.34075,0.53494,39.534,42.4248,16.2715,0.25648,0.56059,404.4097,485.2128,336.3326,10.953,8.5152,1.5378,1.0039,57.2922,44.6496,54.9779,249.129,2.0709,3.6872,191.0877,0.24853,1.8047,0.11725,32.3913,21.1423,236.7656,40.5676,0.15755,0.010992,1.5127,307.2454,106.4431,571.6188,6010.1455,4.5269,130.2944,0.080608,154.2622,77.2616,0.025648,,18.4816,2.0744,10.6096
2004,1.2372,4.1767,91.7142,0.56059,17.0157,0.10259,0.45067,157.0494,3.6912,2.6161,383.159,77.6936,32.253,2.0482,21.2036,35.9818,1.3831,58.2535,128.7817,0.39205,2.5936,0.58258,0.43982,11.0319,0.068938,15.4625,3.8948,361.434,0.15389,5.6406,49.6243,1.1038,0.20152,2.2424,5.6985,579.1628,0.42502,,0.21984,0.90253,59.2284,5217.3509,54.6468,0.14656,3.5486,0.05496,6.8417,22.8545,24.547,5.1434,7.7867,128.2918,7.3863,2.0279,55.0929,0.4067,0.1429,17.3332,29.2581,152.5757,6.2538,6.1374,0.63346,17.3221,5.1586,0.74746,,1.2934,68.946,413.3795,,0.76944,6.3863,0.31877,4.2718,876.5699,6.4506,,109.4853,0.6395,0.20518,,11.1803,1.7624,0.20152,1.9273,1.652,7.1942,41.5694,59.9849,3.1076,1133.8276,343.0215,442.1194,112.8031,46.1667,58.6792,500.6857,10.5742,1282.8948,18.6707,186.3557,7.5898,0.040304,0.1642,65.631,5.8082,1.2825,7.7312,17.2084,1.9822,0.54647,56.8504,0.22939,13.2896,11.8194,1.5828,1.8044,0.90168,169.6783,0.66685,1.407,2.8491,0.11725,,1.385,3.0888,438.5884,0.1429,4.6134,8.5011,2.0413,0.047632,42.2256,1.864,12.5655,2.2424,0.065952,2.5824,181.8923,2.5149,35.8367,4.3778,0.79182,95.5533,0.003664,71.722,8.2258,44.236,2.1947,29.0243,129.7957,0.21618,5.711,4.6944,4.0613,28.3341,72.6629,323.7964,67.3021,47.3204,0.92052,103.311,1543.9571,0.51576,,0.010992,0.21251,0.40304,0.058624,0.21984,0.16488,0.07328,407.8824,5.2382,60.1667,0.37006,0.52029,41,42.9202,16.7046,0.2748,0.56059,449.307,491.3894,353.0114,12.1474,10.8659,1.5558,1.0003,56.5169,45.2328,51.2866,259.367,2.5605,4.2213,207.3307,0.497,1.7439,0.10992,32.7113,22.0946,244.7686,49.3551,0.16122,0.010992,1.6075,310.6258,111.7026,573.4298,6112.6546,5.5648,129.0976,0.07328,142.7669,88.9392,0.025648,,19.9772,2.1041,9.4286
